thread_id,brand,customer_tweet_id,customer_text,gold_reply,created_at
uber_54493,Uber_Support,54493,"@Uber_Support @115873 trying to use first free ride, wont work at all, please help, have all account information like cards linked as well.","@128343 Here to help! Send us a note here, https://t.co/lqVgKo4ZO3 and our team will follow up.",Wed Nov 01 18:31:39 +0000 2017
uber_54496,Uber_Support,54496,When @115873 charges you £5 for a cancellation fee when the driver never turned up plus they were the one who cancelled.. Perfect 🙃,@128344 We're so sorry for the trouble. Send us a note via https://t.co/h840Iouehc so we can assist.,Wed Nov 01 18:42:58 +0000 2017
uber_54498,Uber_Support,54498,@Uber_Support I just bought a new car 2 weeks ago.. can I drive for Uber with my temp paper tags?,@128345 We're here to help! Please send us a note here; https://t.co/ZKt0NHVs3P so our team can connect.,Wed Nov 01 18:36:41 +0000 2017
uber_54500,Uber_Support,54500,Hey @115873 and @Uber_Support do you all ever respond to help emails and pay back like your support said you would? You said on 10/22 you would pay me back $832.71 to my account that was miss charged. Still WAITING!!!!,@128346 We've been in touch via DM!,Wed Nov 01 18:33:37 +0000 2017
uber_54503,Uber_Support,54503,@Uber_Support Thank you so much but it’s giving me Detroit information I live in Los Angeles is it the same?,@128347 You can find inspection locations for LA here: https://t.co/EkAd047VfW,Wed Nov 01 19:10:17 +0000 2017
uber_54504,Uber_Support,54504,@Uber_Support Quick question where can I take my vehicle to get inspection? Is there a particular location?,"@128347 Here to help, Mayra. Simply follow the link to get your vehicle inspected: https://t.co/TeMWXqrljs",Wed Nov 01 18:33:20 +0000 2017
uber_54507,Uber_Support,54507,@Uber_Support Who can we contact about setting up an uber suggested pickup zone in STL?,@128348 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Wed Nov 01 19:00:03 +0000 2017
uber_54509,Uber_Support,54509,"@115873 is there a reason why when I select issue ""Issue with my account"" I am getting this picture response? https://t.co/yj3mNf2yYf",@128349 We're here to help! Please send us a note here; https://t.co/QDn91HzZV0 so our team can assist.,Wed Nov 01 18:28:15 +0000 2017
uber_54918,Uber_Support,54918,"@115877 frustrating experience with you guys, won’t probably ever use the app again! Would be great if you had a customer service line to resolve issues right away..what a waste of my time!",@128444 Here to help! Send us a DM with your email address so we can follow up.,Fri Dec 01 22:47:03 +0000 2017
uber_55154,Uber_Support,55154,"@Uber_Support you were notable to help me. This happens last month too. Then you send the invitation again, when I'm not even eligible?!?!",@127230 We see your DM and will be keeping all communication there. Keep an eye out for our response!,Wed Nov 01 18:19:52 +0000 2017
uber_55157,Uber_Support,55157,@Uber_Support hey i signed up for uber a long time ago but never got my first free ride. could you guys help me get the free ride?,@128507 We're here to help! Please send us a note here; https://t.co/QDn91HzZV0 so our team can assist.,Wed Nov 01 19:22:52 +0000 2017
uber_55159,Uber_Support,55159,@Uber_Support That did not help. I got the email to purchase the ride pass but it wasn’t an option in my app when I opened it.,"@128508 Hi, Chris. To purchase the Ride Pass, you would have received a secondary email with a link.",Thu Nov 02 03:15:17 +0000 2017
uber_55160,Uber_Support,55160,@Uber_Support I received an email to sign up for ride pass but it will not present the option in app. Can you please help?,@128508 Find out more info about ride pass here; https://t.co/3h8wdQ4EJK,Wed Nov 01 19:00:53 +0000 2017
uber_55164,Uber_Support,55164,"@Uber_Support I signed up to do deliveries recently, but the page continues to say ""Hang tight"" and I haven't received any email...help?",@128509 We're here to help! Send us a DM with your email address so we can connect.,Wed Nov 01 19:00:53 +0000 2017
uber_55167,Uber_Support,55167,"@128511 @Uber_Support I call customer service they say to email you, I email it, they say, You contacted an address that does not accept email",@128510 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Wed Nov 01 18:45:24 +0000 2017
uber_55169,Uber_Support,55169,@115873 I was hit by a driver of yours and he didn't have insurance. Thought you should know.,@128512 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,Wed Nov 01 18:54:45 +0000 2017
uber_55171,Uber_Support,55171,"@Uber_Support I've been on your shit website 3 times, get someone the fuck on it already",@128513 We're here to follow up! Please send us a DM with your email address so we can take a closer look.,Wed Nov 01 19:22:18 +0000 2017
uber_55172,Uber_Support,55172,@Uber_Support how about you do your fucking job and unlock my account you crooks,@128513 Happy to take a closer look. Connect with us through https://t.co/Md7v036OoC and we'll be in touch.,Wed Nov 01 19:18:30 +0000 2017
uber_55175,Uber_Support,55175,@115873 your new system for invoice submission is really bad. I requested 15 days ago mi invoices and I have not received yet. Mexico,@128514 Here to help! Send us a note at https://t.co/yGRrTK9UC4 so our team can connect.,Wed Nov 01 18:49:05 +0000 2017
uber_55177,Uber_Support,55177,@Uber_Support a trip that was charged to my account is not showing up in My Trips.,@128515 Here to help. Send us a note at https://t.co/1xM0TILvAI so our team can connect.,Wed Nov 01 18:45:05 +0000 2017
uber_55978,Uber_Support,55978,Werd so @115873 just not gonna send me an email for flat rate and send it to ty?,"@128700 Happy to help! For more information on ride pass, please visit us here; https://t.co/3h8wdQ4EJK",Wed Nov 01 19:01:00 +0000 2017
uber_55981,Uber_Support,55981,"@115873 getting an addison lee home, I hope lyft moves here soon so I can watch your company struggle",@128701 Here to help! Please reach out to https://t.co/QDn91HzZV0 and fill out the 4 boxes at the bottom so we can get in touch.,Wed Nov 01 19:22:25 +0000 2017
uber_55984,Uber_Support,55984,@115877 Congratulations on the world’s worst customer service. I received less than half of the price as a refund for this spoiled mess https://t.co/397QkJNtV3,@128702 We apologize for the trouble! Send us a DM (Direct Message) with your email address and we'll connect.,Wed Nov 01 19:23:06 +0000 2017
uber_55986,Uber_Support,55986,"@Uber_Support only had half my order delivered, and can't seem to get anywhere on the app for it being redelivered?",@128703 Here to help! Send us a note at https://t.co/ZFaWy0Lkdu so our team can connect.,Wed Nov 01 19:35:54 +0000 2017
uber_55988,Uber_Support,55988,"@Uber_Support Not happy with just filling out forms, filled that out 20 minuets ago on the app!",@128704 We're here to help. Can you please send us a DM with your email address so we can look into this?,Wed Nov 01 19:44:26 +0000 2017
uber_55989,Uber_Support,55989,@Uber_Support Half my order not here and impossible to talk to you about it??,"@128704 We're sorry to hear this was your experience. Send us a note here, https://t.co/ZFaWy0Lkdu, and our team will be in touch.",Wed Nov 01 19:36:53 +0000 2017
uber_55993,Uber_Support,55993,@Uber_Support This reply doesn't help. I can't send a message to the team because I can't log in.,@128705 Oh no! Sorry about to hear that! DM us your account email along with details for assistance.,Wed Nov 01 19:38:53 +0000 2017
uber_55998,Uber_Support,55998,"Apparently my number is already assigned to an @115873 account, but it is not mine...","@128705 We apologize for the trouble, Nancy. Please send us a note at https://t.co/kGIXas5Cxg so our team can connect.",Sun Oct 29 03:20:22 +0000 2017
uber_56000,Uber_Support,56000,"@Uber_Support So it's ur fault, but our problem? I got the invite, but the link to purchase was NEVER up. https://t.co/Ar96vK0dTn","@127627 Hi, we have followed up with your DM.",Wed Nov 01 18:57:17 +0000 2017
uber_56003,Uber_Support,56003,@Uber_Support So does that mean that passes already sold out? I read the help page but was confused because I received an email last week.,@128706 We see your DMs and we'll be following up there shortly. We appreciate your patience!,Wed Nov 01 17:29:02 +0000 2017
uber_56005,Uber_Support,56005,@115873 Hi! Have Los Angeles ride passes gone on sale for November? I received an email but don't see an option to purchase one.,"@128706 We're here to help! For more info, visit us at; https://t.co/3h8wdQ4EJK.",Wed Nov 01 17:21:34 +0000 2017
uber_56008,Uber_Support,56008,@Uber_Support The 2nd question is why can't I add the PHX airport as a pickup location. I know how to do it. It's not accepting it.,@128707 We're so sorry about that! Can you please send us a DM with your email address so we can assist?,Wed Nov 01 19:13:38 +0000 2017
uber_56016,Uber_Support,56016,"@115873 I'm new to Uber. I need to edit the time of a pickup. How do I do it? Also, why can't I arrange a pickup from PHX Airport?","@128707 Happy to help, Michelle! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.",Wed Nov 01 13:03:47 +0000 2017
uber_56018,Uber_Support,56018,@128709 @128710 @128711 @128712 @3160 An @115873 driver with several violations. Background checked yeah 🙄🙄🙄,@128708 Here to help! Please send us a DM with your email address and more details so we can connect.,Wed Nov 01 19:10:09 +0000 2017
uber_56021,Uber_Support,56021,@Uber_Support 3 things missing from our uber eats mcdonalds order !!,@128713 We're so sorry for the trouble! Please send us a note here; https://t.co/ZFaWy0Lkdu so our team can assist.,Wed Nov 01 19:13:41 +0000 2017
uber_56023,Uber_Support,56023,"@Uber_Support Got a ""Get ready for Ride Pass"" email a few days ago but not the ""Ride Pass on sale now"" like before. scheduled for today 10am",@127625 We see your DM and will connect with you there shortly. Thanks for your patience.,Wed Nov 01 18:14:26 +0000 2017
uber_56026,Uber_Support,56026,"@Uber_Support thanks, but I don't see an opportunity to ""reach out"" on this page.",@128714 We're here to help! Send us a DM with your email address so we can follow up.,Wed Nov 01 20:45:53 +0000 2017
uber_56027,Uber_Support,56027,"@uber_support you sent me an alert to ""get ready"" for a promo. I did, and then you never gave me a chance to redeem it. Bad Experience.",@128714 Here to help clarify! Please reach out here: https://t.co/3h8wdQ4EJK for more info on purchasing ride passes.,Wed Nov 01 18:12:23 +0000 2017
uber_56030,Uber_Support,56030,@Uber_Support Does the Uber Driver app support Apple Watch? I checked partner help and couldn't find anything.,@128715 Here to help. Send us a note at https://t.co/FF2YGTGjuA so our team can connect.,Wed Nov 01 19:03:33 +0000 2017
uber_56032,Uber_Support,56032,@115873 when I request a black cari expect a blk car - not an old rundown dirty Lincoln sedan - this is not ok!!,@128716 We've been in touch via DM!,Wed Nov 01 19:02:56 +0000 2017
uber_56035,Uber_Support,56035,@Uber_Support Still waiting for my documents to be approved. It's been three days.,@128717 Hi there! Please visit; https://t.co/u2m6LgUm1D for more info. Please let us know if you have any other questions or concerns.,Wed Nov 01 19:11:14 +0000 2017
uber_57009,Uber_Support,57009,@Uber_Support Why should I send you more info? I gave you the drivers name and plate. I’m moving to @115879,@128915 We've followed up via DM.,Wed Nov 01 18:37:21 +0000 2017
uber_57011,Uber_Support,57011,@115873 attend to this driver. He canceled the job before showing up after calling me to see where I was going.That is not how this works. https://t.co/S1WGgMyvSS,@128915 We're so sorry this was your experience. Please send us a note here; https://t.co/fS660rQ8NQ so our team can assist.,Wed Nov 01 17:47:57 +0000 2017
uber_57015,Uber_Support,57015,"@Uber_Support yep, sent, waiting on reply! thanks",@128917 We've sent you a DM.,Wed Nov 01 20:14:31 +0000 2017
uber_57016,Uber_Support,57016,"@115873 Driver was 1 min away for 10. Tried to call/text, no reply. Forced me to cancel so I could order another. No refund bc “policy” is BS",@128917 We've been in touch via DM!,Wed Nov 01 19:47:23 +0000 2017
uber_57020,Uber_Support,57020,@Uber_Support I would love to but 'The email cannot be recognized by Uber.' Absolutely useless,"@128918 Hi, Maddy. Our team has sent supporting information to your email address, please check all your folders to see our reply.",Wed Nov 01 19:53:18 +0000 2017
uber_57023,Uber_Support,57023,@Uber_Support I have checked and found no emails in any folders,@128918 We're very sorry to hear about the trouble. We've escalated your concern and a member of our team will be in touch as soon as possible.,Thu Nov 02 10:25:09 +0000 2017
uber_57021,Uber_Support,57021,My Uber account hacked twice in two weeks. SORT IT OUT! Two factor authentication on #fail #uber @Uber_Support,"@128918 Here to help! Follow up here; https://t.co/J1AzB6DDDr, and our team will connect right away.",Wed Nov 01 19:35:39 +0000 2017
uber_57027,Uber_Support,57027,@Uber_Support Any other suggestions please?,"@128919 Happy to help! Send us a note here, https://t.co/6wkWDpzGXc, and our team will follow up.",Wed Nov 01 19:29:48 +0000 2017
uber_57030,Uber_Support,57030,"@Uber_Support Hi, how do I delete account if I mistakenly inputted wrong email address? The account has my mobile number and credit card!",@128919 Hey John! Please visit the link for more info https://t.co/T9QCqACqox,Thu Oct 05 23:19:39 +0000 2017
uber_57032,Uber_Support,57032,My @115873 driver was rude as hell told me to cancel my fucking trip cause he couldn't come down my street,"@128920 We're sorry to hear this was your experience. Send us a note here, https://t.co/593jusCquh, and our team will be in touch.",Wed Nov 01 19:30:28 +0000 2017
uber_57034,Uber_Support,57034,You guys doin nothing @115873 https://t.co/RyF9Tn8tZ4,@128921 Looks like our team has connected with you via our in app-support. Please follow up there if you have any questions.,Wed Nov 01 18:34:47 +0000 2017
uber_57036,Uber_Support,57036,@Uber_Support hi I received a notification about the ride pass sale but there was no follow up email or a prompt section on the app. https://t.co/YzNOq8uX0l,@128922 We've been in touch via DM!,Wed Nov 01 18:01:36 +0000 2017
uber_57039,Uber_Support,57039,@115873 I'm getting really weird text messages from a (201) area code saying they need to confirm my phone #... https://t.co/x6XFCHVBaK,@128923 Happy to take a closer look. Connect with us through https://t.co/kGIXas5Cxg and we'll be in touch.,Wed Nov 01 19:25:15 +0000 2017
uber_57041,Uber_Support,57041,"@Uber_Support I've been told the charges are correct, but no one will detail them. I've been a customer three years, this is ridiculous. https://t.co/23uHS8HGDr",@128924 We apologize for the trouble! We're currently reviewing your email and will connect right away.,Wed Nov 01 19:57:23 +0000 2017
uber_57042,Uber_Support,57042,"Hey @115873, how the hell do you get to $126 for this ride? Published rates do not add up. I will be refusing charges. https://t.co/TXiWFWbvVx",@128924 We're so sorry for the trouble. Send us a note via https://t.co/1xM0TILvAI so we can assist.,Wed Nov 01 19:22:17 +0000 2017
uber_57522,Uber_Support,57522,@Uber_Support I have never order from Uber eats before can I get I get a first time order credit?,@129052 Simply follow the link to get free food: https://t.co/qfimGYE4QO,Wed Nov 01 19:51:08 +0000 2017
uber_57524,Uber_Support,57524,First time using @115877 and never received my order or a phone call trying to reach me. No lunch for me today. #fail #uberfail #hangry,"@129053 We're here to help! Send us a note here, https://t.co/nFTc4ODH3P and our team will be in touch.",Wed Nov 01 19:52:47 +0000 2017
uber_57526,Uber_Support,57526,"@Uber_Support it's been saying ""arrival in 9 mins"" for about 15 mins. I don't want to pay £5 to cancel. Help please. https://t.co/dmSyAOvgdB",@129054 We're so sorry for the trouble. Send us a note via https://t.co/e8HVorX5rh so we can assist.,Wed Nov 01 19:53:11 +0000 2017
uber_57528,Uber_Support,57528,@115873 why are you double charging me?? I’ve tried to contact y’all for a long time. No response. #RefundPlease,@129055 We're so sorry for the delay! Please send us a DM with your email address so we can connect.,Wed Nov 01 20:04:09 +0000 2017
uber_50910,Uber_Support,50910,"@Uber_Support @115873 This happened to a bunch of my coworkers as well, it's BS.",@127425 Only select riders will have the opportunity to purchase while this product is still in its testing phase.,Wed Nov 01 18:47:32 +0000 2017
uber_57532,Uber_Support,57532,@Uber_Support Did that 20 min ago 😕,@129056 We're here to help! Send us your email address so we can connect.,Wed Nov 01 20:15:00 +0000 2017
uber_57533,Uber_Support,57533,@115873 @Uber_Support left my purse in ride. Help!!!! #strandedinDC,@129056 We're here to help! Please send us a note here; https://t.co/rOtqyWzf0B so our team can connect.,Wed Nov 01 19:52:57 +0000 2017
uber_57537,Uber_Support,57537,@Uber_Support I need help my food was cancelled for no reason.,@129057 Here to help! Send us a note via https://t.co/StKy7B0k57 so our team can get in touch.,Wed Nov 01 19:48:35 +0000 2017
uber_57539,Uber_Support,57539,@Uber_Support I'm done with y'all. I can't get a week without some crap happening. Imma give Lyft a try. I heard great things. ✌,"@129058 We've responded via DM, please check your messages.",Wed Nov 01 19:14:00 +0000 2017
uber_58207,Uber_Support,58207,"@Uber_Support I hope it’ll actually be helpful bc I already sent a message through the app, &amp; whoever responded just sent me a link to a page(not helpful)","@129218 Please respond to Vishal's in app support message for further assistance with this, Nikki. Happy to help you further there.",Wed Nov 01 20:54:11 +0000 2017
uber_58208,Uber_Support,58208,@Uber_Support @Uber_Support i shouldn’t be charged a fee when the driver was waiting at the wrong pick up location...,@129218 Here to help! Send us a note via https://t.co/WJq5jsdLlf so our team can get in touch.,Wed Nov 01 20:09:11 +0000 2017
uber_58212,Uber_Support,58212,@Uber_Support I have 5 charges on my account from California. I don’t live or work in California. I’ve been emailing with you all day...,@129219 We're here to help! Please send us a DM with your email address so we can assist.,Wed Nov 01 20:23:01 +0000 2017
uber_58214,Uber_Support,58214,@Uber_Support I cancel a ride five minutes before it arrives and two mins after booking and you charge me £5??!! Bloody cheek. Sort it out!,@129220 Sorry to hear that! Please send us a note here: https://t.co/QsI1vsvcif so we can follow up.,Wed Nov 01 20:11:21 +0000 2017
uber_58216,Uber_Support,58216,"@Uber_Support That's why I'm sending you a tweet, how is it possible that you deliver to addresses across from me and around, can you check pic above?","@129221 We're working hard to expand our service area, Dado! Stay tuned to our website for updates: https://t.co/Mf9vzZ0uru",Wed Nov 01 20:45:29 +0000 2017
uber_58217,Uber_Support,58217,@115877 How is this acceptable and possible? You're delivering everywhere in my town except my neighborhood. #FirstWorldProblems https://t.co/7lwsiCg0tV,"@129221 Here to help, Dado. You can see our hours and delivery area at https://t.co/P4mEOOIdr4",Wed Nov 01 20:14:42 +0000 2017
uber_58220,Uber_Support,58220,@115873 This is the most dishonest company I’ve ever dealt with in my life,"@129222 We're here to help! Send us a note here, https://t.co/dInR3racif and our team will be in touch.",Wed Nov 01 20:05:06 +0000 2017
uber_58862,Uber_Support,58862,@115877 doesn't work! still asking me to confirm with a code but there's always an error! Why do i even need this code now? #badservice,"@129404 We apologize for the trouble! Send us a note here, https://t.co/OtyWJkxVia, and our team will be in touch.",Wed Nov 01 20:17:41 +0000 2017
uber_58865,Uber_Support,58865,@Uber_Support Banning me and don't give a reason. Very professional of you guys and responding after 6 hours,@129405 Hey Iman! Our team has recently responded via email. Please reply there if you have additional questions!,Wed Nov 01 21:49:01 +0000 2017
uber_58869,Uber_Support,58869,@Uber_Support I haven't gotten no responds,@129405 Any applicable updates will be through in-app support. We're unable to update accounts on social media. We appreciate your patience.,Wed Nov 01 21:59:39 +0000 2017
uber_58866,Uber_Support,58866,@Uber_Support waiting on a response.,@129405 A member from our team will follow up with you as soon as possible so we can sort this out.,Wed Nov 01 19:20:44 +0000 2017
uber_58873,Uber_Support,58873,Last night I ordered Uber Eats and 25 minutes in when I was about to get my food they CANCELLED on me. You've hurt me @115877,@129406 Here to help! Send us a note via https://t.co/StKy7B0k57 so our team can get in touch.,Wed Nov 01 20:29:02 +0000 2017
uber_58879,Uber_Support,58879,"@115873 freaking dumb af, they charged me twice for a trip, now I’m stranded somewhere and don’t know what to do. Might switch to @115879.",@129408 We're so sorry for the trouble. Send us a note via https://t.co/zJ6aIZinzb so we can assist.,Wed Nov 01 20:29:33 +0000 2017
uber_58881,Uber_Support,58881,@115877 2nd time food has gone missing an hour after ordering. Awful cust service too. Anything you can do to stop us deleting app?,@129409 We're here to help! Send us a DM with your email address so we can connect.,Wed Nov 01 20:22:00 +0000 2017
uber_58884,Uber_Support,58884,@Uber_Support Would also like to mention I’m taking this to the Better Business Bureau. How do you determine who gets the pass or not?,"@129410 Happy to help. You can go here https://t.co/3h8wdQ4EJK, to find out more info about ride passes.",Wed Nov 01 19:47:27 +0000 2017
uber_58889,Uber_Support,58889,@129411 @Uber_Support Me too,"@127950 Here to help! For more info, please click here: https://t.co/3h8wdQ4EJK",Wed Nov 01 20:30:12 +0000 2017
uber_58893,Uber_Support,58893,@Uber_Support Twice this week UberEATS drivers have attempted to delivery food to my home address ... but the rub is no one here ordered anything.,@129412 We're here to help. Can you please send us a DM with your Email address so we can look into this?,Thu Nov 02 02:44:40 +0000 2017
uber_58894,Uber_Support,58894,So how does UberEats work? Does the person ordering pay online to the vendor and to the driver? Or is payment due... https://t.co/rdui3AlHyk,@129412 We're here to help! Find out more about how to order UberEATS through this link: https://t.co/OSXElQiYDD,Wed Nov 01 20:09:58 +0000 2017
uber_58898,Uber_Support,58898,"@115873 I've been have an annoying time lately ordering an Uber for work, and watching as the driver sits in the same spot for 5-7+ mins.",@129413 We can take a look! Send us a note via https://t.co/e8HVorX5rh so our team can get in touch.,Wed Nov 01 20:17:07 +0000 2017
uber_58901,Uber_Support,58901,"Can't believe my @115873 driver stinks so much, that it actually competes with the brand new car smell his whip has... #smh",@129414 We're here to help! Please send us a note via https://t.co/aBEgvdNWQN so we can assist further.,Wed Nov 01 20:12:39 +0000 2017
uber_58903,Uber_Support,58903,Do yourselves a favor and don't use @115877 no matter how tired you are. They are absolute crap!!!! Never again. Almost 2 hrs and still nothing 😒,@129415 We're so sorry for the trouble! Please send us a note here; https://t.co/aZ6Ktyb1LN so our team can assist.,Wed Nov 01 20:13:01 +0000 2017
uber_59613,Uber_Support,59613,"@115873 drivers trying to scam me by taking photos of spilled food + saying it happened a week earlier, refuses to refund. SAD! @116276. https://t.co/Pk8i28vtqR",@129601 We're so sorry about that! Please send us a DM with your email address with details so we can connect.,Wed Nov 01 20:34:04 +0000 2017
uber_59615,Uber_Support,59615,Appreciate it @Uber_Support @115873 details are in your inbox! Thank you https://t.co/cA3eerb83F,"@129602 We've sent an updated message via DM, Veronika. Please check your inbox! Thanks.",Wed Nov 01 19:31:07 +0000 2017
uber_59633,Uber_Support,59633,I was late to the Mario midnight release because I couldn't find a non Muslim cab or @115873 @115879 driver for over 30 min! This is insanity.,@129603 Sorry for the trouble! Please send us a DM with your email address and phone number so we can connect.,Wed Nov 01 20:40:06 +0000 2017
uber_59635,Uber_Support,59635,@Uber_Support I keep getting Uber codes sent by text message to my phone. Are these for rides or is someone trying to use my account?,@129623 Hi there! Please reach out to https://t.co/kGIXas5Cxg so we can get in touch.,Wed Nov 01 20:40:52 +0000 2017
uber_59637,Uber_Support,59637,"@115873 driver takes one look at my drag queen self; fingers his app and, drives off. Maybe it is time to look at London Alternatives. #Fuming",@129624 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,Wed Nov 01 20:38:13 +0000 2017
uber_55996,Uber_Support,55996,@Uber_Support It's a never ending circle of the worst #ux! You should list a customer support phone number for people who can't actually log in.,"@128705 Hey, Nancy. We've followed up via DM. Please reach out to us there for further assistance. Thanks for your patience.",Wed Nov 01 19:42:45 +0000 2017
uber_59641,Uber_Support,59641,I got a abuse report by the driver and my account got locked. I DID NOTHING. I AM ALWAYS A GOOD RIDER. PLEASE HELP ME OUT. @Uber_Support,@129625 We've been in touch via DM!,Wed Nov 01 19:36:03 +0000 2017
uber_59643,Uber_Support,59643,Ffs I really need to stop using @115873 fucking driver has taken me to Westfiled 😡🙈 that’s not the address or the postcode of where I’m going!,@129626 Hi there! Please send us a note via https://t.co/WFtPA6RjWt so we can assist further.,Wed Nov 01 20:31:18 +0000 2017
uber_59645,Uber_Support,59645,@Uber_Support How are complaints processed? Is it going to cost me even more as it's done via text? Service I received yesterday was an utter joke.,@129487 Hi Chloe! We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Thu Nov 02 08:27:03 +0000 2017
uber_59646,Uber_Support,59646,"@Uber_Support can someone please explain to me why I have been overcharged my quote,made to walk to diff pick up point &amp; take long way home?",@129487 Here to help! Send us a note via https://t.co/6IqAxVj2X4 so our team can get in touch.,Wed Nov 01 20:33:54 +0000 2017
uber_59649,Uber_Support,59649,"@115877 Great job, another incomplete delivery!","@129627 We're here to help! Send us a note here, https://t.co/rpgpQWLRtD and our team will be in touch.",Wed Nov 01 20:30:26 +0000 2017
uber_59652,Uber_Support,59652,@Uber_Support I have been tweeting you all day with no response,@129628 Sorry to hear about the trouble purchasing! Please visit https://t.co/vMKzBXlRcL for more information.,Wed Nov 01 20:26:03 +0000 2017
uber_59659,Uber_Support,59659,@115877 hurry up and deliver to birtley please :(,@129630 We're working hard to expand our service area! Stay tuned to our website for updates: https://t.co/6rZp3XyWol,Wed Nov 01 20:30:19 +0000 2017
uber_59661,Uber_Support,59661,"@Uber_Support i recently corrected my bank acct number, which must have been the problem with depositing funds.",@129631 Hi! A member of our team has followed up directly with more info. Please check your email inbox or in-app thread to review that outreach.,Wed Nov 01 21:41:12 +0000 2017
uber_59663,Uber_Support,59663,@Uber_Support Sorry for my error. i updated my bank info. When can i expect deposits to be made from past 2 weeks?,"@129631 Hey, Mark. Stay in touch with our support team via in-app, and we will continue communications there moving forward. Thank you!",Wed Nov 01 19:48:13 +0000 2017
uber_59667,Uber_Support,59667,"@115877 Hello, i accidentally entered my account number wrong for direct deposit. Please contact me 206-981-1056","@129631 We see that you've reached out directly to our support team via in-app, and we will continue communications there moving forward.",Wed Nov 01 19:33:45 +0000 2017
uber_60339,Uber_Support,60339,@Uber_Support My co-worker received an email re Ride Pass availability this morning. It isn't fair!,"@129799 We're here to help! For more info, visit us at; https://t.co/3h8wdQ4EJK.",Wed Nov 01 20:55:36 +0000 2017
uber_60341,Uber_Support,60341,"@Uber_Support I left a note at the link. But I'm sure there must be a better way to get in touch, like an email address or a phone number.",@129800 We're here to help! Send us a DM with your email address and more details so we can follow up.,Wed Nov 01 21:19:37 +0000 2017
uber_60342,Uber_Support,60342,@Uber_Support Why can't I contact customer care directly through the App? Why is asking me to sign in again to address this specific issue?,@129800 We're here to help! Please send us a note here; https://t.co/1xM0TILvAI so our team can assist.,Wed Nov 01 21:04:22 +0000 2017
uber_60350,Uber_Support,60350,@Uber_Support when 10 minutes is actually 35 minutes. Please explain.,@129802 We're here to help! Please send us a note via https://t.co/e8HVorX5rh so we can connect.,Wed Nov 01 21:02:35 +0000 2017
uber_60352,Uber_Support,60352,"@Uber_Support Trying to figure out why our uber rate went from $80 when we ordered it, to $146 when it was all said and done...",@129803 Here to help! Send us a note via https://t.co/48P38j1EH1 and we'll be in touch.,Wed Nov 01 20:59:00 +0000 2017
uber_60354,Uber_Support,60354,"Hey @Uber_Support, overcharged for a ride, $8.13 ride charged me $913 resulting in a massive overdraft my account incurring many penalties",@129804 Hi there! Please send us a note via https://t.co/ue84RGNpRP so we can connect.,Wed Nov 01 21:07:24 +0000 2017
uber_60356,Uber_Support,60356,@115873 I lost my phone in an uber and no one is helping,@129805 Here to help! Find out more about contacting your driver here; https://t.co/rOtqyWzf0B.,Wed Nov 01 20:53:27 +0000 2017
uber_60358,Uber_Support,60358,Uber disables my account every fucking two days for dumbass reasons!!! 🖕🏽@115873,@129806 Here to help! Send us a note via https://t.co/Md7v036OoC so our team can connect.,Wed Nov 01 20:48:46 +0000 2017
uber_60360,Uber_Support,60360,@Uber_Support Nope not helping,@129807 Happy to take a closer look! Send us a DM with your email address and additional details so we can connect.,Wed Nov 01 22:54:02 +0000 2017
uber_60366,Uber_Support,60366,@Uber_Support I did this morning surprise no response back,@129807 We've received your DM and a member of our team has reached out. Please review your messages for our response.,Thu Nov 02 00:58:33 +0000 2017
uber_60368,Uber_Support,60368,@Uber_Support Several people had the same issue no link and no way of buying the ride pass,"@129807 The first email you received simply stated ride passes were coming, it did not imply you were selected. Apologies for any confusion.",Thu Nov 02 04:02:09 +0000 2017
uber_60362,Uber_Support,60362,@Uber_Support This link had nothing to do with a ride pass,"@129807 Sorry about that, Amanda. Please go here https://t.co/3h8wdQ4EJK, to find out more info.",Wed Nov 01 20:04:15 +0000 2017
uber_60375,Uber_Support,60375,@Uber_Support invite to buy a ride pass but no option to purchase it this morning #typical,"@129807 Hi, Amanda! Please visit; https://t.co/mHNQLPUf5T for more info. Please let us know if you have any other questions or concerns.",Wed Nov 01 18:41:59 +0000 2017
uber_61098,Uber_Support,61098,"@116276 @115873 @127960 60 million users,10 million transactions a day&amp; $70b net worth &amp; no phone support to handle fraud?#uberfail #help",@125439 We've followed up within your Direct Messages!,Wed Nov 01 20:40:42 +0000 2017
uber_61100,Uber_Support,61100,Hi @Uber_Support is this a legitimate email? https://t.co/0cKsDYVuaP,@129986 Please connect with us at https://t.co/qHI8xcWfiW and a member of our team will be happy to look into this.,Wed Nov 01 20:44:59 +0000 2017
uber_61103,Uber_Support,61103,@115877 @3390 dm me😓 @Uber_Support,@129987 Here to help. Kindly provide more information with email address so can connect.,Wed Nov 01 21:11:02 +0000 2017
